tanggal,suhu_rata,curah_hujan,is_libur_nasional,kuartal,is_weekend,is_awal_bulan,bulan_sin,bulan_cos,is_lebaran,is_natal_tahunbaru,is_musim_panen,lag_1,lag_7,lag_30,rawit_lag_1,rawit_lag_7,roll_std_7,roll_mean_30,roll_std_30,momentum_7,rasio_tren_7_30,volatilitas_14,roll_hujan_30,is_hari_hujan,harga_cabai_merah,harga_cabai_rawit
2023-10-05,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.292358803986711,0.3222591362126246,0.28903654485049834,0.37837837837837845,0.3243243243243244,0.04028551231604307,0.22660697283390396,0.12600468312451502,0.6490850376749192,0.6357370778717956,0.14606206061761173,0.4668455346876198,0.0,41750.0,39500.0
2023-10-06,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.2624584717607973,0.2956810631229235,0.22923588039867104,0.3693693693693694,0.4234234234234235,0.039164905750153516,0.22563458460790475,0.12389393279252836,0.6458557588805167,0.6221331252127588,0.12059431710445757,0.4668455346876198,0.0,40750.0,39000.0
2023-10-07,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,1.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.2491694352159468,0.29125138427464003,0.2325581395348837,0.3603603603603604,0.4114114114114115,0.05714088253078874,0.22636387577740424,0.12397217905588301,0.6372443487621098,0.608882537679598,0.0903238849023092,0.4668455346876198,0.0,40583.333333333336,39083.333333333336
2023-10-08,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.24695459579180512,0.28682170542635665,0.21262458471760792,0.3618618618618619,0.39939939939939945,0.066889206637343,0.22689058606648715,0.12402811410413317,0.6393972012917115,0.5965872061090257,0.0827198813032137,0.4668455346876198,0.0,40416.666666666664,39166.666666666664
2023-10-09,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.24473975636766332,0.28239202657807305,0.20819490586932443,0.36336336336336333,0.38738738738738737,0.07243536098592895,0.22806555517290283,0.12335853783479939,0.6415500538213132,0.5837634821240637,0.09062602127423929,0.4668455346876198,0.0,40250.0,39250.0
2023-10-10,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.24252491694352163,0.3023255813953488,0.203765227021041,0.36486486486486486,0.37837837837837845,0.07524870276966057,0.22932155663148523,0.12232002590654248,0.620021528525296,0.5714195455204796,0.09708487338594152,0.4668455346876198,0.0,41500.0,40000.0
2023-10-11,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.25913621262458475,0.292358803986711,0.19933554817275745,0.37837837837837845,0.37837837837837845,0.05322694035340592,0.23134736543565027,0.12117159275841605,0.6458557588805167,0.5569960424090129,0.09330973760922635,0.4668455346876198,0.0,38000.0,40250.0
2023-10-12,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.21262458471760792,0.2624584717607973,0.18604651162790697,0.3828828828828829,0.3693693693693694,0.049769232853188086,0.23183355954864993,0.12014219216955652,0.6297093649085037,0.5359042361325026,0.10180133152171701,0.4668455346876198,0.0,36500.0,41250.0
2023-10-13,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.1926910299003322,0.2491694352159468,0.1926910299003322,0.40090090090090097,0.3603603603603604,0.07267396599498929,0.23207665660514964,0.11938406189061043,0.6232508073196986,0.5177689804041157,0.11304178699443324,0.4668455346876198,0.0,34500.0,41750.0
2023-10-14,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.1661129568106312,0.24695459579180512,0.19933554817275745,0.40990990990991,0.3618618618618619,0.10473635025666267,0.23110426837915043,0.12293401450741465,0.5995694294940797,0.49817349250963083,0.1400926609009489,0.4668455346876198,0.0,35500.0,40000.0
2023-10-15,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.17940199335548174,0.24473975636766332,0.19601328903654486,0.37837837837837845,0.36336336336336333,0.11019557882391955,0.23037497720965106,0.12510539047893643,0.6146393972012918,0.48209282773022843,0.15182609569120145,0.4668455346876198,0.0,36500.0,38250.0
2023-10-16,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.1926910299003322,0.24252491694352163,0.18493909191583607,0.3468468468468469,0.36486486486486486,0.10367362530248991,0.23025342868140108,0.12542773328271145,0.6297093649085037,0.4690052973685833,0.15445695727974015,0.4668455346876198,0.0,37500.0,36500.0
2023-10-17,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.20598006644518269,0.25913621262458475,0.17386489479512734,0.31531531531531537,0.37837837837837845,0.09169863753099408,0.23102323602698382,0.12341159782735087,0.6264800861141012,0.4585276093259907,0.151280033135167,0.4668455346876198,0.0,39000.0,36500.0
2023-10-18,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.2259136212624585,0.21262458471760792,0.16279069767441862,0.31531531531531537,0.3828828828828829,0.062113460213741256,0.232927496302899,0.11867799131447007,0.6910656620021528,0.4472439119126127,0.13341854313683613,0.4668455346876198,0.0,43500.0,36500.0
2023-10-19,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.2857142857142857,0.1926910299003322,0.18272425249169433,0.31531531531531537,0.40090090090090097,0.12140779016730022,0.23742479184814536,0.1129091362731191,0.7685683530678149,0.45906874537413134,0.13022612791744176,0.4668455346876198,0.0,43000.0,34500.0
2023-10-20,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.2790697674418604,0.1661129568106312,0.17275747508305644,0.27927927927927926,0.40990990990991,0.14461252579519943,0.24094969916739262,0.10889708623214076,0.7879440258342303,0.4754990833948034,0.13568437446098977,0.4668455346876198,0.0,43500.0,34500.0
2023-10-21,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.2857142857142857,0.17940199335548174,0.1926910299003322,0.27927927927927926,0.37837837837837845,0.14212853807623413,0.2450823491278893,0.10267652365634314,0.7814854682454252,0.49907613114568095,0.14546998497137278,0.4668455346876198,0.0,45083.333333333336,34500.0
2023-10-22,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.3067552602436323,0.1926910299003322,0.1926910299003322,0.27927927927927926,0.3468468468468469,0.1387533364658796,0.24925551526446932,0.10079281954068797,0.7890204520990313,0.524182607587223,0.16208550398258814,0.4668455346876198,0.0,46666.666666666664,34500.0
2023-10-23,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.3277962347729789,0.20598006644518269,0.23145071982281284,0.27927927927927926,0.31531531531531537,0.1325754735938161,0.2541984887466321,0.10062415803311392,0.7965554359526372,0.5496187359121666,0.18386728801518878,0.4668455346876198,0.0,48250.0,34500.0
2023-10-24,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.34883720930232553,0.2259136212624585,0.27021040974529353,0.27927927927927926,0.31531531531531537,0.1208247008793356,0.2584932034114622,0.10760074238665335,0.7976318622174381,0.5775838681575687,0.2085879070247543,0.4668455346876198,0.0,48250.0,35000.0
2023-10-25,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.34883720930232553,0.2857142857142857,0.3089700996677741,0.2882882882882883,0.31531531531531537,0.09251608632687978,0.26136985191337647,0.11491588121471566,0.7395048439181916,0.6026935813093749,0.22691181540481792,0.4668455346876198,0.0,48750.0,35500.0
2023-10-26,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.3554817275747508,0.2790697674418604,0.31893687707641194,0.2972972972972973,0.27927927927927926,0.09690303258388167,0.26307153130887506,0.12113584773545338,0.7524219590958019,0.6167252808068772,0.2367972866881961,0.4668455346876198,0.0,51500.0,37500.0
2023-10-27,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.3920265780730897,0.2857142857142857,0.3222591362126246,0.3333333333333333,0.27927927927927926,0.10680950966071821,0.2657455989303731,0.13356022062814132,0.7814854682454252,0.6394186793630564,0.24601116305956391,0.4668455346876198,0.0,58500.0,40750.0
2023-10-28,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.48504983388704315,0.3067552602436323,0.3222591362126246,0.39189189189189194,0.27927927927927926,0.17939497964467377,0.2717014768146182,0.1706498537922229,0.8514531754574811,0.6768218679880772,0.27230625317589185,0.4668455346876198,0.0,59666.666666666664,42083.333333333336
2023-10-29,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.5005537098560354,0.3277962347729789,0.2956810631229235,0.415915915915916,0.27927927927927926,0.2154455677401486,0.2782245811640297,0.20557599154405068,0.8460710441334769,0.7111997319178341,0.2857875130684139,0.4668455346876198,0.0,60833.333333333336,43416.666666666664
2023-10-30,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.5160575858250277,0.34883720930232553,0.29125138427464003,0.4399399399399399,0.27927927927927926,0.2343477376008556,0.2862873002046067,0.23965671467182134,0.8406889128094726,0.7407892339049312,0.29007017744904884,0.4668455346876198,0.0,62000.0,44750.0
2023-10-31,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.0669872981077807,0.75,0.0,0.0,0.0,0.53156146179402,0.34883720930232553,0.28682170542635665,0.46396396396396405,0.2882882882882883,0.24177559270955032,0.29507931041468327,0.27211796303279107,0.8557588805166846,0.7670372633809116,0.2870723807997649,0.4668455346876198,0.0,61000.0,48500.0
2023-11-01,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.5182724252491694,0.3554817275747508,0.28239202657807305,0.5315315315315317,0.2972972972972973,0.2117390852617619,0.3035471912160931,0.2965399366614021,0.8363832077502691,0.7901700573453055,0.27252893602483846,0.4668455346876198,0.0,62000.0,48500.0
2023-11-02,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.53156146179402,0.3920265780730897,0.3023255813953488,0.5315315315315317,0.3333333333333333,0.15016838514190783,0.3126633308348359,0.32015676805859766,0.813778256189451,0.8130037149000972,0.2700798136008614,0.4668455346876198,0.0,62000.0,54000.0
2023-11-03,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.53156146179402,0.48504983388704315,0.292358803986711,0.6306306306306306,0.39189189189189194,0.05497921216645703,0.3210501792840792,0.3410297575353922,0.7233584499461787,0.8285079322408934,0.25652111415573087,0.4668455346876198,0.0,62000.0,58750.0
2023-11-04,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.53156146179402,0.5005537098560354,0.2624584717607973,0.7162162162162162,0.415915915915916,0.03688862671643478,0.3298016733180723,0.3590058803686569,0.7082884822389667,0.8226804754933724,0.23607547626539482,0.4668455346876198,0.0,62000.0,58750.0
2023-11-05,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.53156146179402,0.5160575858250277,0.2491694352159468,0.7162162162162162,0.4399399399399399,0.021638988938071396,0.3396471041063145,0.3730269838443761,0.6932185145317545,0.8117186626011922,0.2141624858119249,0.4668455346876198,0.0,62000.0,58750.0
2023-11-06,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.53156146179402,0.53156146179402,0.24695459579180512,0.7162162162162162,0.46396396396396405,0.015408453104215252,0.34997872900755633,0.38358253133343584,0.6781485468245425,0.7969372456941995,0.19144952764279782,0.4668455346876198,0.0,62000.0,58750.0
2023-11-07,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.53156146179402,0.5182724252491694,0.24473975636766332,0.7162162162162162,0.5315315315315317,0.015408453104215252,0.3603913862609647,0.39153992319241687,0.6910656620021528,0.7792109583639596,0.1684878618939565,0.4668455346876198,0.0,64500.0,60750.0
2023-11-08,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.5647840531561462,0.53156146179402,0.24252491694352163,0.7522522522522523,0.5315315315315317,0.038521132760212046,0.3721005611490388,0.4016941300595743,0.7104413347685683,0.7694334081686435,0.14051249052546289,0.4668455346876198,0.0,67250.0,66000.0
2023-11-09,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6013289036544851,0.53156146179402,0.25913621262458475,0.8468468468468469,0.6306306306306306,0.08360062094017985,0.3852278022000284,0.4144279453424942,0.7459634015069968,0.762393524379236,0.10833527020880201,0.4668455346876198,0.0,67500.0,68500.0
2023-11-10,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6046511627906976,0.53156146179402,0.21262458471760792,0.8918918918918919,0.7162162162162162,0.10391190101397367,0.39786884913801834,0.4259065917170303,0.7491926803013993,0.7570174720767117,0.07720908030554563,0.4668455346876198,0.0,67500.0,67250.0
2023-11-11,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6046511627906976,0.53156146179402,0.1926910299003322,0.8693693693693694,0.7162162162162162,0.11050933542874927,0.412211575471507,0.4283106888553994,0.7491926803013993,0.7492175819880996,0.07892218483463462,0.4668455346876198,0.0,68000.0,65083.333333333336
2023-11-12,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6112956810631229,0.53156146179402,0.1661129568106312,0.8303303303303304,0.7162162162162162,0.10888609909586254,0.42752669003099497,0.4245587831389532,0.7556512378902045,0.7415266836353979,0.08194425681610049,0.4668455346876198,0.0,68500.0,62916.666666666664
2023-11-13,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6179401993355482,0.53156146179402,0.17940199335548174,0.7912912912912913,0.7162162162162162,0.09568450876974156,0.4440572898729819,0.412005549482272,0.7621097954790097,0.733615201599734,0.0861436405538374,0.4668455346876198,0.0,69000.0,60750.0
2023-11-14,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6245847176079734,0.5647840531561462,0.1926910299003322,0.7522522522522523,0.7522522522522523,0.05896795744008291,0.46034479265846895,0.3975233200292939,0.736275565123789,0.7275829427944372,0.09130269765420936,0.4668455346876198,0.0,80250.0,63750.0
2023-11-15,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.7740863787375415,0.6013289036544851,0.20598006644518269,0.8063063063063063,0.8468468468468469,0.1910715492148879,0.48161578510220215,0.4080126034892399,0.8460710441334769,0.7357297795144689,0.14541558309114985,0.4668455346876198,0.0,80250.0,66250.0
2023-11-16,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.7740863787375415,0.6046511627906976,0.2259136212624585,0.8513513513513513,0.8918918918918919,0.24266275398128573,0.5024005834329357,0.41257684380004767,0.8428417653390743,0.7377695866979211,0.17441125271741895,0.4668455346876198,0.0,71500.0,72250.0
2023-11-17,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6578073089700996,0.6046511627906976,0.2857142857142857,0.9594594594594594,0.8693693693693694,0.23165051861470604,0.5182018921054231,0.3940340097849929,0.7298170075349838,0.7258881296095286,0.16952494905341256,0.4668455346876198,0.0,70250.0,71750.0
2023-11-18,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6411960132890365,0.6112956810631229,0.2790697674418604,0.9504504504504505,0.8303303303303304,0.21996432558775206,0.5312075846281629,0.3806701887179979,0.7072120559741658,0.7152123950585677,0.16149982013377606,0.4668455346876198,0.0,70833.33333333333,70666.66666666667
2023-11-19,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6489479512735326,0.6179401993355482,0.2857142857142857,0.930930930930931,0.7912912912912913,0.2077761960710346,0.5447399874399855,0.36262486066225963,0.7082884822389666,0.7043699850775996,0.15166309231363734,0.4668455346876198,0.0,71416.66666666667,69583.33333333333
2023-11-20,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6566998892580289,0.6245847176079734,0.3067552602436323,0.9114114114114114,0.7522522522522523,0.194976528624203,0.5583129064278913,0.34194687988097044,0.7093649085037675,0.6939803337284042,0.1394388248467012,0.4668455346876198,0.0,72000.0,68500.0
2023-11-21,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.6644518272425249,0.7740863787375415,0.3277962347729789,0.8918918918918919,0.8063063063063063,0.18141473901685862,0.5713996313027976,0.32168361805974494,0.5715823466092572,0.6846532569834128,0.12390519157315323,0.4668455346876198,0.0,83750.0,70250.0
2023-11-22,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.8205980066445183,0.7740863787375415,0.34883720930232553,0.9234234234234235,0.8513513513513513,0.2198943560195413,0.5894293296598667,0.328255609581634,0.7233584499461787,0.670896351556891,0.14376670867503996,0.4668455346876198,0.0,83750.0,70250.0
2023-11-23,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.8205980066445183,0.6578073089700996,0.34883720930232553,0.9234234234234235,0.9594594594594594,0.25065171322397606,0.606689220671353,0.3319934338910764,0.8363832077502691,0.6585182141479627,0.15834309455289322,0.4668455346876198,0.0,83750.0,69750.0
2023-11-24,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.8205980066445183,0.6411960132890365,0.3554817275747508,0.9144144144144144,0.9504504504504505,0.27596457937524166,0.6239491116828395,0.32874955978145576,0.852529601722282,0.6643110267240028,0.1655114322111134,0.4668455346876198,0.0,77500.0,65500.0
2023-11-25,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.7375415282392027,0.6489479512735326,0.3920265780730897,0.8378378378378379,0.930930930930931,0.2517740154511237,0.6379271924315784,0.30652264558586156,0.7642626480086114,0.6635178603404271,0.15707767413784193,0.4668455346876198,0.0,77500.0,63333.333333333336
2023-11-26,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.7375415282392027,0.6566998892580289,0.48504983388704315,0.7987987987987988,0.9114114114114114,0.22148813905326784,0.6505682393695684,0.2874019251774802,0.7567276641550054,0.6630368791911517,0.14751738710919965,0.4668455346876198,0.0,77500.0,61166.666666666664
2023-11-27,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.7375415282392027,0.6644518272425249,0.5005537098560354,0.7597597597597596,0.8918918918918919,0.18409716446165864,0.6598059275165611,0.2827966300069458,0.7491926803013993,0.6650618002129768,0.13688051708164786,0.4668455346876198,0.0,77500.0,59000.0
2023-11-28,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.7375415282392027,0.8205980066445183,0.5160575858250277,0.7207207207207207,0.9234234234234235,0.136192770968474,0.6684763891983876,0.2783095500113799,0.5974165769644779,0.6665224170848855,0.12516052532087485,0.4668455346876198,0.0,77500.0,60125.0
2023-11-29,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.7375415282392027,0.8205980066445183,0.53156146179402,0.7409909909909911,0.9234234234234235,0.12432642138095161,0.6765796244150477,0.27408625327791086,0.5974165769644779,0.6459568882211618,0.12337354300797689,0.4668455346876198,0.0,77500.0,61250.0
2023-11-30,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,1.0,0.7375415282392027,0.8205980066445183,0.5182724252491694,0.7612612612612613,0.9144144144144144,0.09630283190041544,0.6841156331665419,0.27025268983550105,0.5974165769644779,0.6262832936105452,0.1213265806319005,0.4668455346876198,0.0,76500.0,59700.0
2023-12-01,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.7242524916943521,0.7375415282392027,0.53156146179402,0.7333333333333334,0.8378378378378379,0.015408453104330411,0.6916516419180359,0.26162962883310464,0.6652314316469322,0.6049971466386267,0.11516932096510402,0.4668455346876198,0.0,75500.0,58150.0
2023-12-02,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.7109634551495018,0.7375415282392027,0.53156146179402,0.7054054054054053,0.7987987987987988,0.03207525293121718,0.6982152624435305,0.2525534422018126,0.6523143164693218,0.5948340251241852,0.10499462002457398,0.4668455346876198,0.0,74500.0,56600.0
2023-12-03,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.6976744186046512,0.7375415282392027,0.53156146179402,0.6774774774774774,0.7597597597597596,0.04953124683431004,0.7042926888560259,0.24136819708535065,0.6393972012917115,0.583385341587075,0.09645430500325843,0.4668455346876198,0.0,73500.0,55050.0
2023-12-04,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.6843853820598007,0.7375415282392027,0.53156146179402,0.6495495495495496,0.7207207207207207,0.06597505459975819,0.7098839211555212,0.228328804979576,0.6264800861141012,0.570657423058442,0.09086021827537671,0.4668455346876198,0.0,72500.0,53500.0
2023-12-05,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.6710963455149501,0.7375415282392027,0.53156146179402,0.6216216216216217,0.7409909909909911,0.07956890968383377,0.7149889593420173,0.21367369076025663,0.6135629709364908,0.5566529721735897,0.08939376301440531,0.4668455346876198,0.0,78750.0,54500.0
2023-12-06,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.7541528239202658,0.7375415282392027,0.53156146179402,0.6396396396396398,0.7612612612612613,0.09047683943794868,0.7231327107347609,0.2000529044998208,0.6942949407965554,0.5515670495390174,0.07962685260452568,0.4668455346876198,0.0,80000.0,50000.0
2023-12-07,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,1.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.770764119601329,0.7242524916943521,0.5647840531561462,0.5585585585585586,0.7333333333333334,0.11131207722974702,0.7318842047687539,0.18474318093761263,0.7233584499461787,0.5482982198125543,0.06890885994166654,0.4668455346876198,0.0,80000.0,49750.0
2023-12-08,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.770764119601329,0.7109634551495018,0.6013289036544851,0.5540540540540542,0.7054054054054053,0.12835882667815268,0.7394202135202479,0.17376706766658617,0.736275565123789,0.5479678391206558,0.05511871427994152,0.4668455346876198,0.0,80000.0,49500.0
2023-12-09,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.770764119601329,0.6976744186046512,0.6046511627906976,0.5495495495495495,0.6774774774774774,0.1380504818190421,0.7456191884609931,0.16771049940165328,0.7491926803013993,0.5506217970963938,0.05872459973074419,0.4668455346876198,0.0,80000.0,49666.666666666664
2023-12-10,0.8181818181818183,0.021894736842105262,0.0,1.0,1.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.770764119601329,0.6843853820598007,0.6046511627906976,0.5525525525525525,0.6495495495495496,0.13606559834061938,0.7516966148734883,0.1604837156532544,0.7621097954790097,0.5551459987198706,0.06174948486252332,0.4668455346876198,0.0,80000.0,49833.333333333336
2023-12-11,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.770764119601329,0.6710963455149501,0.6112956810631229,0.5555555555555556,0.6216216216216217,0.11394704737224243,0.7577740412859835,0.15135014892610835,0.77502691065662,0.5614039447864165,0.06428030403906493,0.4668455346876198,0.0,80000.0,50000.0
2023-12-12,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.770764119601329,0.7541528239202658,0.6179401993355482,0.5585585585585586,0.6396396396396398,0.019260566380309128,0.763608370641979,0.14153200863152204,0.6942949407965554,0.5695826698674311,0.0663782336918264,0.4668455346876198,0.0,80000.0,50000.0
2023-12-13,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.770764119601329,0.770764119601329,0.6245847176079734,0.5585585585585586,0.5585585585585586,0.0,0.7691996029414745,0.13103896366938786,0.6781485468245425,0.5668611195774417,0.0680877610219074,0.4668455346876198,0.0,80000.0,48000.0
2023-12-14,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.770764119601329,0.770764119601329,0.7740863787375415,0.5225225225225225,0.5540540540540542,0.0,0.7745477381844703,0.11986537368818459,0.6781485468245425,0.5621827284645673,0.06944189035126931,0.4668455346876198,0.0,80000.0,46000.0
2023-12-15,0.8181818181818183,0.021894736842105262,0.0,1.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,1.0,0.770764119601329,0.770764119601329,0.7740863787375415,0.48648648648648657,0.5495495495495495,0.0,0.7744261896562201,0.11961406987783013,0.6781485468245425,0.5622885636510714,0.06963552887383055,0.4668455346876198,0.0,80000.0,36000.0
